algorithm,RQ,experiment_id,iteration,no_datapoints,no_features,preprocessing_energy(J),preprocessing_time(s),train_energy(J),train_time(s),predict_energy(J),predict_time(s),datatype,accuracy,precision,recall,f1
AdaBoost,2.2,112,10,3900,1633,0.02623423154866045,1.4639720916748047,0.3411308935778054,1.7776572704315186,0.49935897698504755,1.505359172821045,float64,0.9700956937799043,0.910377358490566,0.8616071428571429,0.8853211009174312
Bagging Classifier,2.1,123,27,2730,8169,0.0073650101939052295,1.4569108486175537,0.4430129684712895,1.8861308097839355,0.04808682857219886,1.4809401035308838,float64,0.9581196581196582,0.921875,0.7515923566878981,0.8280701754385965
Random Forest,2.1,81,16,3509,8169,0.01018214845803271,1.462312936782837,1.152959650659728,3.154623031616211,0.0833714537651914,1.5307230949401855,float64,0.9707641196013289,0.9817073170731707,0.7970297029702971,0.8797814207650273
Decision Tree,2.2,39,23,3900,7352,0.02602596776130375,1.4230029582977295,0.0866045732252627,1.5765860080718994,0.06933796892141189,1.516249179840088,float64,0.9599282296650717,0.8685446009389671,0.8258928571428571,0.8466819221967963
Decision Tree,2.2,34,15,3900,3268,0.015966051706287412,1.4885249137878418,0.08391172539408925,1.5433831214904785,0.05302476355343752,1.5225472450256348,float64,0.9605263157894737,0.8558558558558559,0.8482142857142857,0.852017937219731
Decision Tree,2.2,34,6,3900,3268,0.01838557850142931,1.4592370986938477,0.08192650450851754,1.549954891204834,0.06616284236192616,1.483712911605835,float64,0.9605263157894737,0.8558558558558559,0.8482142857142857,0.852017937219731
Bagging Classifier,2.2,139,12,3900,7352,0.02491051971331961,1.4657049179077148,0.5528695685060689,2.094614028930664,0.06471662371957726,1.5126211643218994,float64,0.9623205741626795,0.900497512437811,0.8080357142857143,0.8517647058823529
Bagging Classifier,2.1,128,28,779,8169,0.010112472399392902,1.4408419132232666,0.12147321595912015,1.5672810077667236,0.03217479350787624,1.4384880065917969,float64,0.9731343283582089,1.0,0.8,0.888888888888889
SVM,2.2,18,0,3900,6535,0.027553290735087964,1.449186086654663,0.6159305386476718,2.0148520469665527,0.2711239980989701,1.6952219009399414,float64,0.8283492822966507,0.4319654427645788,0.8928571428571429,0.5822416302765647
KNN,2.2,73,21,3900,2451,0.02480736599116512,1.4639379978179932,0.009232222241192998,1.4428482055664062,0.34500811932185144,1.7320969104766846,float64,0.8672248803827751,1.0,0.008928571428571428,0.017699115044247787
AdaBoost,2.1,101,23,3509,8169,0.010367414234532335,1.4556660652160645,0.8019405613371702,2.258632183074951,0.06648054441760226,1.504763126373291,float64,0.9554817275747508,0.8609625668449198,0.7970297029702971,0.8277634961439588
Decision Tree,2.1,24,4,2340,8169,0.007977407391331768,1.446375846862793,0.05845440323201104,1.510286808013916,0.038103648235528934,1.4785668849945068,float64,0.942173479561316,0.8015873015873016,0.753731343283582,0.7769230769230769
Random Forest,2.2,95,9,3900,4084,0.018204281222212345,1.48561692237854,1.4372060702274891,2.824795722961426,0.06877231154667522,1.546962022781372,float64,0.9778708133971292,0.9844559585492227,0.8482142857142857,0.9112709832134293
KNN,2.2,79,18,3900,7352,0.025881758734667804,1.4507849216461182,0.03120196227048401,1.4260706901550293,0.6064445582664976,1.7354559898376465,float64,0.9156698564593302,0.8487394957983193,0.45089285714285715,0.5889212827988338
Random Forest,2.2,91,21,3900,817,0.03476695232151636,1.4549601078033447,1.361819782883991,2.0289719104766846,0.2630574721447846,1.5187489986419678,float64,0.9754784688995215,0.9893048128342246,0.8258928571428571,0.900243309002433
AdaBoost,2.1,105,7,1950,8169,0.021517289508006104,1.4574546813964844,0.5941422850240388,1.968749761581421,0.044806705379649654,1.5186879634857178,float64,0.9641148325358851,0.8796296296296297,0.8482142857142857,0.8636363636363636
Random Forest,2.2,93,21,3900,2451,0.02741923100017788,1.4708662033081055,1.2272890276798996,2.652865171432495,0.07309930469677152,1.5412778854370117,float64,0.9766746411483254,1.0,0.8258928571428571,0.9046454767726161
Decision Tree,2.1,23,0,2730,8169,0.006679105521091373,1.452307939529419,0.06409638226282251,1.518984317779541,0.040522896788521334,1.4861078262329102,float64,0.9512820512820512,0.8378378378378378,0.7898089171974523,0.8131147540983606
AdaBoost,2.2,118,7,3900,6535,0.025856272480107724,1.447934865951538,0.48698614929238215,2.229421854019165,0.08757908664463233,1.5144870281219482,float64,0.9683014354066986,0.9130434782608695,0.84375,0.8770301624129929
AdaBoost,2.1,106,19,1559,8169,0.00920116969826053,1.448026180267334,0.37852549897617266,1.7647449970245361,0.03957390626840205,1.5076091289520264,float64,0.9641255605381166,0.9342105263157895,0.7888888888888889,0.8554216867469879
SVM,2.2,16,15,3900,4901,0.024469814537962428,1.4512569904327393,0.36198191824224896,2.049920082092285,0.21746021717297873,1.694676160812378,float64,0.8283492822966507,0.4319654427645788,0.8928571428571429,0.5822416302765647
Random Forest,2.2,95,26,3900,4084,0.023843727178179976,1.4674768447875977,0.8772719148647381,2.8445754051208496,0.09292080102661263,1.5499138832092285,float64,0.979066985645933,0.9896373056994818,0.8526785714285714,0.9160671462829736
KNN,2.2,72,6,3900,1633,0.025317786274774063,1.4642691612243652,0.011344887966724186,1.4489140510559082,1.1114521395500498,1.7207221984863281,float64,0.868421052631579,1.0,0.017857142857142856,0.03508771929824561
Decision Tree,2.1,30,17,3900,8169,0.0005219698349037794,1.4289658069610596,0.24451476841402858,1.566972017288208,0.06584063466121028,1.4992692470550537,float64,0.9635167464114832,0.8687782805429864,0.8571428571428571,0.8629213483146068
Decision Tree,2.1,29,9,389,8169,0.010505877721109044,1.4580390453338623,0.013629999365762435,1.4555389881134033,0.01687488548811262,1.4551408290863037,float64,0.9047619047619048,0.7058823529411765,0.5217391304347826,0.6
Bagging Classifier,2.1,125,18,1950,8169,0.009916513478780198,1.4625263214111328,0.24161783625785418,1.715942144393921,0.04626501754714131,1.4779407978057861,float64,0.9569377990430622,0.8877551020408163,0.7767857142857143,0.8285714285714286
AdaBoost,2.1,103,4,2730,8169,0.010578424831109707,1.4518909454345703,0.49223291975963007,2.066788911819458,0.048479227033376066,1.510331153869629,float64,0.9564102564102565,0.8732394366197183,0.7898089171974523,0.8294314381270903
Decision Tree,2.1,23,23,2730,8169,0.010451883245720245,1.457420825958252,0.07438022806860177,1.538459062576294,0.04027014808404549,1.4918537139892578,float64,0.9521367521367521,0.8435374149659864,0.7898089171974523,0.8157894736842105
SVM,2.1,7,13,1169,8169,0.010430866756712004,1.438627004623413,0.04523906605982532,1.5147957801818848,0.03373542615289427,1.4819929599761963,float64,0.8326693227091634,0.43795620437956206,0.8955223880597015,0.5882352941176471
Decision Tree,2.2,38,9,3900,6535,0.026874299434725243,1.476257085800171,0.10682813031136884,1.5727341175079346,0.053789846191137365,1.5067639350891113,float64,0.9593301435406698,0.8545454545454545,0.8392857142857143,0.8468468468468467
AdaBoost,2.1,103,5,2730,8169,0.011342615801589358,1.4505846500396729,0.4937808961521269,2.056588888168335,0.06011307530247827,1.4861690998077393,float64,0.9598290598290599,0.8767123287671232,0.8152866242038217,0.8448844884488449
AdaBoost,2.2,111,7,3900,817,0.025941874549491862,1.4566059112548828,0.3155760387242782,1.7124578952789307,0.09253682304642488,1.5159828662872314,float64,0.9665071770334929,0.9038461538461539,0.8392857142857143,0.8703703703703703
AdaBoost,2.2,117,15,3900,5718,0.02822060899507196,1.4558560848236084,0.6052267941864483,2.116797924041748,0.08342770753088184,1.516305923461914,float64,0.9694976076555024,0.9138755980861244,0.8526785714285714,0.8822170900692841
Random Forest,2.2,98,11,3900,6535,0.03814487680368523,1.432455062866211,2.030913680174335,3.209606885910034,0.1116185991153681,1.527911901473999,float64,0.9778708133971292,0.9947089947089947,0.8392857142857143,0.9104116222760291
Decision Tree,2.2,37,25,3900,5718,0.017207617551166232,1.4829461574554443,0.10083084869969254,1.5559842586517334,0.07193861402344352,1.5101211071014404,float64,0.9599282296650717,0.8685446009389671,0.8258928571428571,0.8466819221967963
KNN,2.2,80,24,3900,8169,0.0008167770605792871,1.4415931701660156,0.014235587391864125,1.4474859237670898,0.2867162486033497,1.7511301040649414,float64,0.9336124401913876,0.7927461139896373,0.6830357142857143,0.7338129496402879
Random Forest,2.2,95,8,3900,4084,0.017077000425187686,1.4663429260253906,1.0676113436181156,2.8403470516204834,0.09001967143190037,1.5459229946136475,float64,0.9754784688995215,0.9841269841269841,0.8303571428571429,0.900726392251816
Bagging Classifier,2.1,127,1,1169,8169,0.006949013754644765,1.4499731063842773,0.11970598477710262,1.595735788345337,0.0262941341999729,1.4839391708374023,float64,0.9561752988047809,0.8813559322033898,0.7761194029850746,0.8253968253968255
SVM,2.2,12,13,3900,1633,0.026385901966236427,1.4655179977416992,0.22063193856986382,1.7570621967315674,0.16888171222807805,1.5932600498199463,float64,0.8283492822966507,0.4319654427645788,0.8928571428571429,0.5822416302765647
Random Forest,2.2,94,14,3900,3268,0.025176923878832125,1.4583771228790283,1.1869270557633358,2.758857011795044,0.09525169208943729,1.5400371551513672,float64,0.9748803827751196,0.9789473684210527,0.8303571428571429,0.8985507246376812
Decision Tree,2.1,26,24,1559,8169,0.006713118024610049,1.4458708763122559,0.03064152265266869,1.4966557025909424,0.02343122907401581,1.4879591464996338,float64,0.9581464872944694,0.8690476190476191,0.8111111111111111,0.8390804597701149
SVM,2.2,20,4,3900,8169,0.0005625779818536267,1.4611220359802246,0.6608131431487249,2.081294059753418,0.24996139570621848,1.7359209060668945,float64,0.8283492822966507,0.4319654427645788,0.8928571428571429,0.5822416302765647
SVM,2.1,3,6,2730,8169,0.0068749235837414525,1.463115930557251,0.24131346058976635,1.7722430229187012,0.12665464512972266,1.5925424098968506,float64,0.8282051282051283,0.4325153374233129,0.8980891719745223,0.5838509316770186
SVM,2.1,9,13,389,8169,0.009544834826728915,1.4394290447235107,0.02018218015371657,1.4709491729736328,0.016768264792012096,1.4598979949951172,float64,0.7976190476190477,0.3877551020408163,0.8260869565217391,0.5277777777777779
Bagging Classifier,2.1,130,0,3900,8169,0.0005275993678576481,1.4577791690826416,0.7701291138650193,2.1591877937316895,0.06633327271107425,1.501574993133545,float64,0.9671052631578947,0.916256157635468,0.8303571428571429,0.8711943793911008
Random Forest,2.1,85,21,1950,8169,0.006910896207735311,1.4541058540344238,0.8434865175125091,2.255244731903076,0.054227911588434215,1.4968690872192383,float64,0.972488038277512,1.0,0.7946428571428571,0.8855721393034826
KNN,2.1,67,21,1169,8169,0.006646437806044381,1.4539260864257812,0.005923288487864589,1.4501240253448486,0.05350177526037247,1.4954559803009033,float64,0.9163346613545816,0.7272727272727273,0.5970149253731343,0.6557377049180327
Decision Tree,2.2,36,8,3900,4901,0.026790313181197286,1.462634801864624,0.09393532362168364,1.553565263748169,0.056022131250830394,1.5206708908081055,float64,0.9617224880382775,0.8703703703703703,0.8392857142857143,0.8545454545454546
AdaBoost,2.2,118,23,3900,6535,0.026249485238045347,1.4605669975280762,0.6710824341499316,2.223801851272583,0.08116646021815337,1.495762825012207,float64,0.9688995215311005,0.9134615384615384,0.8482142857142857,0.8796296296296297
SVM,2.2,13,8,3900,2451,0.026412734357481843,1.4673309326171875,0.3472819970524123,1.874767780303955,0.15929573817967665,1.6554999351501465,float64,0.8283492822966507,0.4319654427645788,0.8928571428571429,0.5822416302765647
SVM,2.2,17,14,3900,5718,0.01841290824990967,1.4752907752990723,0.3957511442574313,2.0051960945129395,0.20438756990642842,1.6906192302703857,float64,0.8283492822966507,0.4319654427645788,0.8928571428571429,0.5822416302765647
KNN,2.2,75,20,3900,4084,0.02659593400261573,1.469437837600708,0.009345296289525922,1.4526960849761963,0.26664435372407685,1.751032829284668,float64,0.8690191387559809,1.0,0.022321428571428572,0.043668122270742356
KNN,2.1,70,26,3900,8169,0.0009243675474160363,1.4550321102142334,0.012710629865024949,1.460986852645874,0.2693668220887893,1.748100996017456,float64,0.9336124401913876,0.7927461139896373,0.6830357142857143,0.7338129496402879
Random Forest,2.1,82,2,3119,8169,0.011759638498660996,1.448357105255127,1.5752805480801106,2.9997549057006836,0.07754794055823247,1.5348012447357178,float64,0.976831091180867,1.0,0.8277777777777777,0.9057750759878419
SVM,2.2,14,13,3900,3268,0.015840881399946213,1.4652988910675049,0.49448532291218883,1.9393508434295654,0.22469071279812666,1.665158987045288,float64,0.8283492822966507,0.4319654427645788,0.8928571428571429,0.5822416302765647
AdaBoost,2.1,107,20,1169,8169,0.014814002657427758,1.423496961593628,0.3756538254815169,1.6623480319976807,0.05919029647303841,1.4512782096862793,float64,0.9601593625498008,0.873015873015873,0.8208955223880597,0.8461538461538461
KNN,2.2,80,2,3900,8169,0.0012722354465466747,1.4535300731658936,0.01689373038143767,1.4348690509796143,0.2824632639418425,1.7399318218231201,float64,0.9336124401913876,0.7927461139896373,0.6830357142857143,0.7338129496402879
Bagging Classifier,2.2,135,10,3900,4084,0.02555065313957292,1.4712209701538086,0.5131983378027176,1.955758810043335,0.06428071777189454,1.4947319030761719,float64,0.9611244019138756,0.8994974874371859,0.7991071428571429,0.8463356973995273
Random Forest,2.1,82,8,3119,8169,0.011409402273966963,1.4505188465118408,2.641120313304493,2.9375510215759277,0.07485850176425574,1.5324220657348633,float64,0.976831091180867,1.0,0.8277777777777777,0.9057750759878419
KNN,2.2,71,26,3900,817,0.023517034553618102,1.4745898246765137,0.007154541639950791,1.4551291465759277,0.3210895057372124,1.7159910202026367,float64,0.867822966507177,1.0,0.013392857142857142,0.026431718061674006
Bagging Classifier,2.1,123,9,2730,8169,0.009119556179319034,1.4751999378204346,0.4192962322830534,1.861506700515747,0.05844538309959326,1.4945220947265625,float64,0.9564102564102565,0.8897058823529411,0.7707006369426752,0.8259385665529011
AdaBoost,2.2,117,1,3900,5718,0.025188107432628653,1.457698106765747,0.5196894675285318,2.121738910675049,0.0950982872010567,1.5266568660736084,float64,0.9700956937799043,0.9142857142857143,0.8571428571428571,0.8847926267281105
AdaBoost,2.1,102,5,3119,8169,0.01029798200822845,1.452686071395874,0.5824572918080744,2.1722512245178223,0.06206884899106217,1.5100128650665283,float64,0.9648729446935725,0.9290322580645162,0.8,0.8597014925373135
Decision Tree,2.1,24,11,2340,8169,0.010127020402166722,1.4506280422210693,0.05729345184331111,1.516282081604004,0.0321655183323008,1.4915518760681152,float64,0.9441674975074775,0.8,0.7761194029850746,0.787878787878788
AdaBoost,2.1,101,17,3509,8169,0.018338545339026128,1.4401028156280518,1.1040644769981203,2.268357038497925,0.06308013014039698,1.5181877613067627,float64,0.9554817275747508,0.8609625668449198,0.7970297029702971,0.8277634961439588
AdaBoost,2.2,119,21,3900,7352,0.026514708574872113,1.469560146331787,0.8602711752830356,2.311758041381836,0.08483288905141462,1.5264098644256592,float64,0.9683014354066986,0.9130434782608695,0.84375,0.8770301624129929
Bagging Classifier,2.1,125,19,1950,8169,0.010564289733952808,1.4361979961395264,0.2485267824627899,1.7262039184570312,0.03957423274259172,1.4691529273986816,float64,0.9509569377990431,0.865979381443299,0.75,0.8038277511961722
AdaBoost,2.2,112,23,3900,1633,0.025784450101754394,1.459092378616333,0.2961726917851647,1.805549144744873,0.08285057847329891,1.5129647254943848,float64,0.9671052631578947,0.9121951219512195,0.8348214285714286,0.8717948717948718
KNN,2.1,70,1,3900,8169,0.0005477682798763238,1.4308321475982666,0.010077722471584755,1.4395790100097656,0.26412720802468803,1.736523151397705,float64,0.9336124401913876,0.7927461139896373,0.6830357142857143,0.7338129496402879
Bagging Classifier,2.2,140,19,3900,8169,0.0005802531844382332,1.4328258037567139,2.0880175792982256,2.1975600719451904,0.06112166921906103,1.5126371383666992,float64,0.9629186602870813,0.9090909090909091,0.8035714285714286,0.8530805687203793
AdaBoost,2.2,113,29,3900,2451,0.022698762069018934,1.4649670124053955,0.4276930709005087,1.878269910812378,0.09505653131131318,1.530346155166626,float64,0.9677033492822966,0.9086538461538461,0.84375,0.875
KNN,2.1,66,6,1559,8169,0.010852084365939227,1.4625108242034912,0.005905533048347923,1.4601359367370605,0.06308860056602232,1.5147199630737305,float64,0.9177877428998505,0.7333333333333333,0.6111111111111112,0.6666666666666666
SVM,2.2,11,27,3900,817,0.02614062993245546,1.4490001201629639,0.18997077589360659,1.716982126235962,0.13542700467456248,1.5683069229125977,float64,0.8283492822966507,0.4319654427645788,0.8928571428571429,0.5822416302765647
